ConsumerId,ChoiceSetId,AlternativeIdInSet,Choice,brand_confidence,purchase_condition,package_condition,content_viewer,dispatch_time,order_method,price
111,1659,1,1,Blanco,Contado,Impecable,Con indicador,Día siguiente,App,2.699
111,1659,2,0,Blanco,Contado,Desgastado,Sin indicador,Express,Web,2.789
111,1659,3,0,Blanco,Contado,Desgastado,Con indicador,Día siguiente,Web,2.699
111,1660,1,0,Naranja,Contado,Impecable,Sin indicador,Día siguiente,Call Center,2.699
111,1660,2,0,Amarillo,3 cuotas,Desgastado,Con indicador,Express,App,2.699
111,1660,3,1,Naranja,Contado,Impecable,Con indicador,Día siguiente,Web,2.609
111,1661,1,0,Amarillo,Contado,Impecable,Sin indicador,Normal,App,2.789
111,1661,2,1,Amarillo,Contado,Impecable,Con indicador,Normal,App,2.699
111,1661,3,0,Blanco,Contado,Desgastado,Sin indicador,Express,Call Center,2.789
111,1662,1,0,Naranja,Contado,Impecable,Con indicador,Normal,Web,2.609
111,1662,2,0,Amarillo,Contado,Impecable,Sin indicador,Express,App,2.789
111,1662,3,1,Amarillo,Contado,Desgastado,Sin indicador,Normal,App,2.789
111,1663,1,0,Amarillo,Contado,Impecable,Sin indicador,Día siguiente,Web,2.789
111,1663,2,0,Amarillo,3 cuotas,Desgastado,Sin indicador,Normal,App,2.789
111,1663,3,1,Naranja,Contado,Impecable,Con indicador,Express,Call Center,2.699
111,1664,1,0,Blanco,3 cuotas,Desgastado,Con indicador,Express,Call Center,2.699
111,1664,2,0,Blanco,3 cuotas,Desgastado,Sin indicador,Día siguiente,App,2.789
111,1664,3,1,Amarillo,Contado,Impecable,Con indicador,Express,Web,2.789
111,1665,1,1,Blanco,Contado,Desgastado,Con indicador,Express,Call Center,2.699
111,1665,2,0,Blanco,Contado,Impecable,Sin indicador,Día siguiente,App,2.609
111,1665,3,0,Amarillo,3 cuotas,Desgastado,Sin indicador,Normal,Call Center,2.699
112,1666,1,1,Naranja,Contado,Desgastado,Con indicador,Express,Web,2.609
112,1666,2,0,Amarillo,Contado,Desgastado,Sin indicador,Normal,App,2.789
112,1666,3,0,Blanco,3 cuotas,Desgastado,Sin indicador,Normal,Web,2.609
112,1667,1,0,Naranja,Contado,Impecable,Con indicador,Normal,App,2.699
112,1667,2,1,Naranja,Contado,Desgastado,Con indicador,Día siguiente,Call Center,2.789
112,1667,3,0,Naranja,3 cuotas,Desgastado,Sin indicador,Día siguiente,Web,2.609
112,1668,1,0,Naranja,3 cuotas,Impecable,Sin indicador,Día siguiente,Web,2.789
112,1668,2,1,Amarillo,Contado,Desgastado,Con indicador,Día siguiente,Web,2.699
112,1668,3,0,Amarillo,Contado,Desgastado,Sin indicador,Express,Call Center,2.789
112,1669,1,0,Amarillo,3 cuotas,Desgastado,Sin indicador,Día siguiente,App,2.699
112,1669,2,1,Naranja,Contado,Desgastado,Con indicador,Día siguiente,Call Center,2.699
112,1669,3,0,Blanco,3 cuotas,Impecable,Con indicador,Normal,Web,2.699
112,1670,1,0,Amarillo,Contado,Desgastado,Con indicador,Día siguiente,Call Center,2.699
112,1670,2,1,Naranja,3 cuotas,Impecable,Con indicador,Express,App,2.609
112,1670,3,0,Amarillo,Contado,Desgastado,Sin indicador,Normal,App,2.699
112,1671,1,0,Blanco,Contado,Desgastado,Sin indicador,Día siguiente,Web,2.609
112,1671,2,1,Blanco,Contado,Desgastado,Sin indicador,Normal,App,2.699
112,1671,3,0,Naranja,3 cuotas,Impecable,Sin indicador,Normal,Web,2.609
112,1672,1,0,Blanco,3 cuotas,Impecable,Sin indicador,Express,Web,2.699
112,1672,2,0,Amarillo,Contado,Desgastado,Con indicador,Normal,Call Center,2.699
112,1672,3,1,Amarillo,Contado,Desgastado,Con indicador,Express,Call Center,2.789
112,1673,1,1,Naranja,Contado,Desgastado,Con indicador,Normal,Web,2.699
112,1673,2,0,Amarillo,3 cuotas,Desgastado,Sin indicador,Día siguiente,Call Center,2.789
112,1673,3,0,Blanco,3 cuotas,Impecable,Sin indicador,Express,Web,2.789
112,1674,1,0,Blanco,3 cuotas,Impecable,Sin indicador,Normal,Call Center,2.699
112,1674,2,1,Naranja,Contado,Desgastado,Sin indicador,Express,App,2.699
112,1674,3,0,Blanco,3 cuotas,Desgastado,Con indicador,Día siguiente,Call Center,2.609
112,1675,1,1,Amarillo,3 cuotas,Desgastado,Sin indicador,Express,Call Center,2.789
112,1675,2,0,Amarillo,3 cuotas,Impecable,Sin indicador,Día siguiente,Web,2.789
112,1675,3,0,Naranja,Contado,Impecable,Con indicador,Express,Web,2.699
112,1676,1,0,Blanco,Contado,Impecable,Sin indicador,Día siguiente,Call Center,2.789
112,1676,2,1,Naranja,3 cuotas,Impecable,Con indicador,Día siguiente,Call Center,2.609
112,1676,3,0,Amarillo,Contado,Impecable,Con indicador,Express,App,2.609
112,1677,1,0,Naranja,Contado,Impecable,Con indicador,Día siguiente,Web,2.789
112,1677,2,0,Amarillo,3 cuotas,Impecable,Con indicador,Día siguiente,Web,2.609
112,1677,3,1,Naranja,Contado,Desgastado,Sin indicador,Express,Web,2.789
112,1678,1,1,Blanco,Contado,Impecable,Con indicador,Express,Call Center,2.699
112,1678,2,0,Amarillo,3 cuotas,Desgastado,Con indicador,Express,Call Center,2.609
112,1678,3,0,Amarillo,3 cuotas,Impecable,Con indicador,Express,Call Center,2.609
112,1679,1,0,Naranja,3 cuotas,Impecable,Sin indicador,Normal,Web,2.699
112,1679,2,1,Amarillo,3 cuotas,Impecable,Sin indicador,Express,Call Center,2.699
112,1679,3,0,Amarillo,3 cuotas,Desgastado,Sin indicador,Normal,Call Center,2.699
112,1680,1,1,Amarillo,3 cuotas,Impecable,Con indicador,Express,Web,2.609
112,1680,2,0,Naranja,3 cuotas,Impecable,Con indicador,Express,App,2.789
112,1680,3,0,Blanco,3 cuotas,Desgastado,Sin indicador,Día siguiente,Call Center,2.789
113,1681,1,0,Blanco,3 cuotas,Desgastado,Sin indicador,Normal,Call Center,2.609
113,1681,2,1,Naranja,Contado,Impecable,Con indicador,Normal,Web,2.699
113,1681,3,0,Amarillo,Contado,Desgastado,Sin indicador,Express,Call Center,2.789
113,1682,1,0,Blanco,3 cuotas,Impecable,Con indicador,Día siguiente,Web,2.609
113,1682,2,1,Blanco,Contado,Desgastado,Con indicador,Express,App,2.789
113,1682,3,0,Amarillo,3 cuotas,Desgastado,Sin indicador,Express,App,2.609
113,1683,1,0,Amarillo,Contado,Desgastado,Sin indicador,Normal,Web,2.609
113,1683,2,0,Blanco,3 cuotas,Desgastado,Sin indicador,Normal,Web,2.609
113,1683,3,1,Blanco,3 cuotas,Impecable,Sin indicador,Día siguiente,Call Center,2.609
113,1684,1,1,Naranja,3 cuotas,Impecable,Con indicador,Normal,Call Center,2.789
113,1684,2,0,Amarillo,3 cuotas,Impecable,Con indicador,Express,Web,2.609
113,1684,3,0,Naranja,Contado,Impecable,Sin indicador,Normal,App,2.789
113,1685,1,0,Amarillo,3 cuotas,Impecable,Con indicador,Normal,Call Center,2.789
113,1685,2,1,Blanco,3 cuotas,Impecable,Sin indicador,Normal,App,2.699
113,1685,3,0,Amarillo,3 cuotas,Desgastado,Con indicador,Express,Call Center,2.789
113,1686,1,1,Amarillo,3 cuotas,Desgastado,Con indicador,Express,Web,2.789
113,1686,2,0,Blanco,3 cuotas,Desgastado,Sin indicador,Express,App,2.699
113,1686,3,0,Amarillo,Contado,Desgastado,Con indicador,Normal,Web,2.789
113,1687,1,0,Blanco,Contado,Impecable,Con indicador,Express,Web,2.789
113,1687,2,1,Naranja,Contado,Impecable,Con indicador,Express,App,2.609
113,1687,3,0,Blanco,Contado,Impecable,Sin indicador,Express,Call Center,2.699
113,1688,1,0,Amarillo,3 cuotas,Impecable,Con indicador,Día siguiente,Web,2.789
113,1688,2,0,Naranja,Contado,Desgastado,Con indicador,Normal,Web,2.699
113,1688,3,1,Naranja,Contado,Impecable,Sin indicador,Día siguiente,Call Center,2.789
113,1689,1,0,Naranja,3 cuotas,Impecable,Sin indicador,Normal,Call Center,2.789
113,1689,2,0,Naranja,Contado,Impecable,Con indicador,Express,Call Center,2.699
113,1689,3,1,Naranja,Contado,Impecable,Sin indicador,Normal,Web,2.609
113,1690,1,0,Blanco,3 cuotas,Impecable,Con indicador,Normal,App,2.699
113,1690,2,0,Amarillo,3 cuotas,Desgastado,Sin indicador,Express,Web,2.789
113,1690,3,1,Amarillo,3 cuotas,Impecable,Con indicador,Express,Call Center,2.609
113,1691,1,0,Blanco,3 cuotas,Impecable,Sin indicador,Express,Web,2.789
113,1691,2,0,Amarillo,3 cuotas,Desgastado,Con indicador,Express,App,2.609
113,1691,3,1,Naranja,3 cuotas,Impecable,Sin indicador,Normal,Call Center,2.699
113,1692,1,0,Blanco,3 cuotas,Desgastado,Sin indicador,Día siguiente,Call Center,2.789
113,1692,2,0,Blanco,Contado,Desgastado,Sin indicador,Express,App,2.609
113,1692,3,1,Amarillo,Contado,Impecable,Con indicador,Normal,Call Center,2.789
113,1693,1,0,Blanco,3 cuotas,Desgastado,Con indicador,Día siguiente,Call Center,2.609
113,1693,2,1,Blanco,Contado,Impecable,Con indicador,Normal,App,2.609
113,1693,3,0,Amarillo,Contado,Impecable,Con indicador,Día siguiente,Call Center,2.699
113,1694,1,0,Amarillo,Contado,Impecable,Con indicador,Express,Call Center,2.699
113,1694,2,1,Blanco,Contado,Impecable,Sin indicador,Normal,Web,2.609
113,1694,3,0,Naranja,3 cuotas,Desgastado,Sin indicador,Express,App,2.789
113,1695,1,1,Amarillo,3 cuotas,Desgastado,Con indicador,Día siguiente,Web,2.609
113,1695,2,0,Naranja,3 cuotas,Impecable,Sin indicador,Día siguiente,Web,2.789
113,1695,3,0,Amarillo,Contado,Desgastado,Sin indicador,Día siguiente,App,2.699
114,1696,1,0,Amarillo,Contado,Impecable,Sin indicador,Día siguiente,App,2.699
114,1696,2,0,Blanco,3 cuotas,Desgastado,Con indicador,Normal,Web,2.609
114,1696,3,1,Amarillo,3 cuotas,Desgastado,Con indicador,Normal,App,2.699
114,1697,1,0,Blanco,3 cuotas,Impecable,Con indicador,Normal,App,2.699
114,1697,2,0,Naranja,Contado,Impecable,Con indicador,Normal,App,2.789
114,1697,3,1,Amarillo,Contado,Desgastado,Con indicador,Express,Web,2.789
114,1698,1,1,Amarillo,Contado,Impecable,Con indicador,Normal,App,2.699
114,1698,2,0,Amarillo,Contado,Impecable,Con indicador,Normal,App,2.789
114,1698,3,0,Naranja,Contado,Impecable,Con indicador,Día siguiente,Web,2.789
114,1699,1,0,Blanco,Contado,Impecable,Sin indicador,Express,Call Center,2.609
114,1699,2,0,Amarillo,Contado,Impecable,Sin indicador,Normal,App,2.789
114,1699,3,1,Blanco,3 cuotas,Impecable,Con indicador,Express,Call Center,2.609
114,1700,1,0,Blanco,Contado,Desgastado,Sin indicador,Día siguiente,Web,2.609
114,1700,2,0,Amarillo,Contado,Desgastado,Con indicador,Día siguiente,Web,2.789
114,1700,3,1,Naranja,3 cuotas,Desgastado,Con indicador,Normal,App,2.789
114,1701,1,0,Amarillo,Contado,Impecable,Sin indicador,Normal,Call Center,2.699
114,1701,2,1,Blanco,3 cuotas,Desgastado,Con indicador,Express,Call Center,2.699
114,1701,3,0,Amarillo,Contado,Desgastado,Con indicador,Día siguiente,Web,2.699
114,1702,1,1,Naranja,Contado,Desgastado,Con indicador,Express,Web,2.609
114,1702,2,0,Amarillo,Contado,Impecable,Sin indicador,Express,Call Center,2.609
114,1702,3,0,Naranja,Contado,Impecable,Con indicador,Express,App,2.609
114,1703,1,1,Amarillo,Contado,Desgastado,Con indicador,Día siguiente,App,2.699
114,1703,2,0,Naranja,3 cuotas,Impecable,Sin indicador,Día siguiente,Call Center,2.609
114,1703,3,0,Naranja,3 cuotas,Impecable,Sin indicador,Express,Web,2.699
114,1704,1,0,Amarillo,3 cuotas,Impecable,Con indicador,Día siguiente,Call Center,2.699
114,1704,2,1,Naranja,3 cuotas,Impecable,Con indicador,Normal,App,2.699
114,1704,3,0,Amarillo,Contado,Impecable,Con indicador,Express,Call Center,2.699
114,1705,1,1,Amarillo,3 cuotas,Impecable,Sin indicador,Express,Call Center,2.789
114,1705,2,0,Amarillo,3 cuotas,Desgastado,Sin indicador,Día siguiente,App,2.699
114,1705,3,0,Amarillo,Contado,Desgastado,Sin indicador,Express,App,2.609
114,1706,1,1,Amarillo,3 cuotas,Desgastado,Con indicador,Normal,App,2.609
114,1706,2,0,Naranja,3 cuotas,Impecable,Sin indicador,Normal,Web,2.699
114,1706,3,0,Naranja,Contado,Impecable,Sin indicador,Express,App,2.699
114,1707,1,1,Amarillo,Contado,Impecable,Con indicador,Express,App,2.609
114,1707,2,0,Amarillo,3 cuotas,Desgastado,Con indicador,Normal,Call Center,2.789
114,1707,3,0,Amarillo,3 cuotas,Impecable,Con indicador,Express,App,2.789
114,1708,1,0,Naranja,Contado,Impecable,Con indicador,Día siguiente,App,2.699
114,1708,2,0,Blanco,Contado,Desgastado,Sin indicador,Día siguiente,Call Center,2.609
114,1708,3,1,Blanco,Contado,Desgastado,Con indicador,Día siguiente,Call Center,2.609
114,1709,1,0,Naranja,Contado,Desgastado,Sin indicador,Normal,App,2.789
114,1709,2,1,Amarillo,Contado,Desgastado,Con indicador,Día siguiente,Call Center,2.699
114,1709,3,0,Naranja,3 cuotas,Impecable,Sin indicador,Normal,Web,2.609
114,1710,1,0,Blanco,Contado,Impecable,Sin indicador,Normal,Web,2.609
114,1710,2,1,Blanco,3 cuotas,Impecable,Sin indicador,Día siguiente,Web,2.609
114,1710,3,0,Blanco,Contado,Desgastado,Sin indicador,Express,Web,2.789
115,1711,1,1,Amarillo,Contado,Desgastado,Con indicador,Normal,Call Center,2.699
115,1711,2,0,Amarillo,3 cuotas,Impecable,Con indicador,Día siguiente,Web,2.789
115,1711,3,0,Naranja,3 cuotas,Impecable,Con indicador,Día siguiente,Call Center,2.699
115,1712,1,1,Blanco,3 cuotas,Impecable,Con indicador,Normal,Web,2.699
115,1712,2,0,Naranja,3 cuotas,Impecable,Sin indicador,Normal,Web,2.699
115,1712,3,0,Amarillo,3 cuotas,Impecable,Sin indicador,Express,Call Center,2.699
115,1713,1,0,Naranja,Contado,Desgastado,Con indicador,Día siguiente,Call Center,2.699
115,1713,2,1,Amarillo,Contado,Desgastado,Con indicador,Día siguiente,Call Center,2.789
115,1713,3,0,Amarillo,Contado,Desgastado,Sin indicador,Normal,Call Center,2.699
115,1714,1,0,Amarillo,3 cuotas,Impecable,Con indicador,Express,Web,2.699
115,1714,2,1,Blanco,Contado,Impecable,Con indicador,Día siguiente,Call Center,2.609
115,1714,3,0,Blanco,Contado,Desgastado,Con indicador,Día siguiente,App,2.609
115,1715,1,0,Naranja,3 cuotas,Impecable,Con indicador,Día siguiente,App,2.699
115,1715,2,0,Naranja,Contado,Impecable,Sin indicador,Día siguiente,Call Center,2.609
115,1715,3,1,Naranja,Contado,Desgastado,Con indicador,Día siguiente,App,2.699
115,1716,1,0,Amarillo,3 cuotas,Impecable,Sin indicador,Día siguiente,App,2.609
115,1716,2,1,Naranja,Contado,Impecable,Con indicador,Normal,Call Center,2.699
115,1716,3,0,Blanco,3 cuotas,Impecable,Sin indicador,Normal,App,2.699
115,1717,1,0,Blanco,Contado,Impecable,Con indicador,Normal,Call Center,2.609
115,1717,2,0,Blanco,Contado,Desgastado,Sin indicador,Día siguiente,Web,2.609
115,1717,3,1,Blanco,3 cuotas,Impecable,Sin indicador,Normal,Call Center,2.699
115,1718,1,1,Blanco,Contado,Impecable,Con indicador,Express,Web,2.789
115,1718,2,0,Amarillo,3 cuotas,Desgastado,Con indicador,Express,App,2.699
115,1718,3,0,Amarillo,Contado,Impecable,Sin indicador,Normal,Call Center,2.699
115,1719,1,1,Amarillo,Contado,Impecable,Con indicador,Normal,Call Center,2.789
115,1719,2,0,Blanco,3 cuotas,Desgastado,Con indicador,Día siguiente,Call Center,2.699
115,1719,3,0,Naranja,3 cuotas,Desgastado,Con indicador,Express,Web,2.699
115,1720,1,0,Blanco,Contado,Impecable,Sin indicador,Día siguiente,Call Center,2.789
115,1720,2,1,Blanco,3 cuotas,Impecable,Con indicador,Día siguiente,Call Center,2.789
115,1720,3,0,Naranja,3 cuotas,Desgastado,Con indicador,Express,Call Center,2.699
115,1721,1,0,Naranja,Contado,Impecable,Sin indicador,Día siguiente,App,2.699
115,1721,2,1,Naranja,3 cuotas,Desgastado,Sin indicador,Express,Web,2.699
115,1721,3,0,Naranja,Contado,Impecable,Sin indicador,Normal,App,2.699
115,1722,1,0,Blanco,Contado,Desgastado,Sin indicador,Día siguiente,Call Center,2.699
115,1722,2,1,Blanco,3 cuotas,Impecable,Sin indicador,Express,App,2.609
115,1722,3,0,Naranja,3 cuotas,Impecable,Con indicador,Express,App,2.789
115,1723,1,0,Blanco,3 cuotas,Impecable,Con indicador,Normal,Call Center,2.699
115,1723,2,1,Naranja,3 cuotas,Desgastado,Con indicador,Normal,App,2.789
115,1723,3,0,Naranja,Contado,Desgastado,Con indicador,Express,Web,2.699
115,1724,1,0,Naranja,3 cuotas,Desgastado,Con indicador,Normal,Web,2.699
115,1724,2,1,Amarillo,Contado,Impecable,Sin indicador,Express,Call Center,2.609
115,1724,3,0,Blanco,Contado,Desgastado,Sin indicador,Normal,Call Center,2.789
115,1725,1,1,Naranja,Contado,Desgastado,Con indicador,Express,App,2.789
115,1725,2,0,Amarillo,Contado,Desgastado,Sin indicador,Express,Web,2.699
115,1725,3,0,Amarillo,Contado,Impecable,Con indicador,Día siguiente,Call Center,2.609
116,1726,1,0,Blanco,3 cuotas,Impecable,Con indicador,Día siguiente,Web,2.789
116,1726,2,1,Amarillo,Contado,Impecable,Sin indicador,Express,App,2.699
116,1726,3,0,Blanco,3 cuotas,Desgastado,Sin indicador,Normal,Web,2.789
116,1727,1,1,Naranja,Contado,Desgastado,Con indicador,Express,Web,2.699
116,1727,2,0,Blanco,Contado,Impecable,Sin indicador,Express,Call Center,2.699
116,1727,3,0,Blanco,3 cuotas,Desgastado,Sin indicador,Express,Call Center,2.789
116,1728,1,0,Naranja,Contado,Impecable,Sin indicador,Día siguiente,Call Center,2.699
116,1728,2,0,Blanco,Contado,Desgastado,Sin indicador,Express,Web,2.699
116,1728,3,1,Naranja,Contado,Impecable,Con indicador,Día siguiente,App,2.699
116,1729,1,0,Naranja,3 cuotas,Desgastado,Sin indicador,Express,App,2.789
116,1729,2,1,Blanco,Contado,Desgastado,Con indicador,Express,Call Center,2.609
116,1729,3,0,Amarillo,3 cuotas,Impecable,Con indicador,Día siguiente,Call Center,2.699
116,1730,1,1,Amarillo,Contado,Impecable,Sin indicador,Normal,App,2.789
116,1730,2,0,Naranja,3 cuotas,Impecable,Sin indicador,Normal,Call Center,2.699
116,1730,3,0,Blanco,Contado,Desgastado,Sin indicador,Normal,Call Center,2.609
116,1731,1,1,Naranja,3 cuotas,Desgastado,Con indicador,Express,Web,2.789
116,1731,2,0,Amarillo,3 cuotas,Impecable,Sin indicador,Día siguiente,Web,2.789
116,1731,3,0,Amarillo,3 cuotas,Desgastado,Con indicador,Día siguiente,App,2.699
116,1732,1,0,Blanco,Contado,Desgastado,Con indicador,Express,Call Center,2.699
116,1732,2,0,Blanco,Contado,Desgastado,Sin indicador,Día siguiente,Web,2.609
116,1732,3,1,Blanco,3 cuotas,Impecable,Sin indicador,Normal,Call Center,2.789
116,1733,1,1,Blanco,3 cuotas,Impecable,Con indicador,Express,Call Center,2.609
116,1733,2,0,Blanco,Contado,Desgastado,Sin indicador,Día siguiente,Call Center,2.699
116,1733,3,0,Amarillo,Contado,Impecable,Con indicador,Normal,App,2.609
116,1734,1,1,Amarillo,Contado,Impecable,Con indicador,Normal,Web,2.609
116,1734,2,0,Naranja,3 cuotas,Impecable,Con indicador,Normal,Call Center,2.699
116,1734,3,0,Blanco,Contado,Desgastado,Sin indicador,Día siguiente,App,2.699
116,1735,1,0,Amarillo,3 cuotas,Desgastado,Sin indicador,Día siguiente,Call Center,2.789
116,1735,2,0,Amarillo,Contado,Desgastado,Sin indicador,Normal,Call Center,2.609
116,1735,3,1,Naranja,Contado,Desgastado,Sin indicador,Express,App,2.699
116,1736,1,0,Blanco,Contado,Desgastado,Sin indicador,Día siguiente,Web,2.699
116,1736,2,0,Blanco,Contado,Desgastado,Con indicador,Día siguiente,App,2.609
116,1736,3,1,Naranja,Contado,Desgastado,Sin indicador,Express,Web,2.789
116,1737,1,0,Blanco,3 cuotas,Impecable,Con indicador,Normal,Web,2.789
116,1737,2,0,Blanco,3 cuotas,Desgastado,Sin indicador,Día siguiente,Call Center,2.789
116,1737,3,1,Naranja,Contado,Impecable,Con indicador,Día siguiente,App,2.609
116,1738,1,0,Blanco,3 cuotas,Desgastado,Sin indicador,Normal,Call Center,2.609
116,1738,2,0,Amarillo,3 cuotas,Desgastado,Con indicador,Día siguiente,App,2.789
116,1738,3,1,Naranja,Contado,Impecable,Con indicador,Día siguiente,Call Center,2.699
116,1739,1,0,Blanco,Contado,Impecable,Con indicador,Normal,App,2.609
116,1739,2,0,Naranja,Contado,Impecable,Con indicador,Día siguiente,App,2.789
116,1739,3,1,Amarillo,3 cuotas,Desgastado,Con indicador,Express,Call Center,2.789
116,1740,1,0,Naranja,3 cuotas,Desgastado,Sin indicador,Express,Call Center,2.609
116,1740,2,1,Amarillo,3 cuotas,Desgastado,Sin indicador,Normal,Web,2.609
116,1740,3,0,Naranja,3 cuotas,Desgastado,Con indicador,Día siguiente,Call Center,2.609
117,1741,1,1,Blanco,Contado,Impecable,Sin indicador,Día siguiente,Call Center,2.609
117,1741,2,0,Blanco,Contado,Impecable,Sin indicador,Normal,Web,2.609
117,1741,3,0,Blanco,3 cuotas,Desgastado,Sin indicador,Normal,Web,2.609
117,1742,1,1,Amarillo,3 cuotas,Desgastado,Con indicador,Express,App,2.789
117,1742,2,0,Naranja,Contado,Desgastado,Con indicador,Normal,App,2.609
117,1742,3,0,Amarillo,Contado,Impecable,Sin indicador,Express,Call Center,2.789
117,1743,1,0,Amarillo,Contado,Impecable,Con indicador,Día siguiente,App,2.609
117,1743,2,0,Amarillo,Contado,Impecable,Sin indicador,Normal,App,2.789
117,1743,3,1,Amarillo,Contado,Impecable,Con indicador,Express,Call Center,2.609
117,1744,1,0,Naranja,3 cuotas,Impecable,Con indicador,Normal,Call Center,2.789
117,1744,2,1,Naranja,Contado,Impecable,Con indicador,Día siguiente,Call Center,2.609
117,1744,3,0,Blanco,Contado,Desgastado,Con indicador,Express,App,2.699
117,1745,1,0,Blanco,Contado,Impecable,Sin indicador,Normal,App,2.699
117,1745,2,1,Amarillo,Contado,Desgastado,Con indicador,Express,Call Center,2.789
117,1745,3,0,Blanco,3 cuotas,Desgastado,Con indicador,Día siguiente,Call Center,2.699
117,1746,1,0,Blanco,3 cuotas,Impecable,Con indicador,Express,Web,2.609
117,1746,2,1,Naranja,Contado,Impecable,Con indicador,Día siguiente,App,2.609
117,1746,3,0,Blanco,3 cuotas,Desgastado,Sin indicador,Express,Call Center,2.789
117,1747,1,0,Blanco,3 cuotas,Impecable,Con indicador,Día siguiente,Web,2.609
117,1747,2,1,Blanco,Contado,Impecable,Con indicador,Express,Call Center,2.609
117,1747,3,0,Amarillo,Contado,Desgastado,Con indicador,Día siguiente,App,2.699
117,1748,1,0,Amarillo,3 cuotas,Desgastado,Con indicador,Normal,App,2.609
117,1748,2,1,Naranja,3 cuotas,Impecable,Con indicador,Normal,App,2.699
117,1748,3,0,Amarillo,3 cuotas,Impecable,Con indicador,Express,Call Center,2.609
117,1749,1,0,Amarillo,Contado,Impecable,Con indicador,Normal,Web,2.789
117,1749,2,0,Naranja,3 cuotas,Desgastado,Con indicador,Normal,Call Center,2.699
117,1749,3,1,Naranja,3 cuotas,Impecable,Con indicador,Express,App,2.789
117,1750,1,0,Blanco,Contado,Desgastado,Con indicador,Express,Web,2.789
117,1750,2,1,Naranja,Contado,Impecable,Con indicador,Express,Web,2.789
117,1750,3,0,Amarillo,Contado,Impecable,Con indicador,Normal,App,2.609
117,1751,1,1,Blanco,Contado,Desgastado,Con indicador,Normal,Web,2.609
117,1751,2,0,Amarillo,3 cuotas,Impecable,Sin indicador,Normal,Web,2.789
117,1751,3,0,Blanco,Contado,Desgastado,Con indicador,Día siguiente,App,2.609
117,1752,1,1,Amarillo,3 cuotas,Impecable,Con indicador,Normal,App,2.699
117,1752,2,0,Blanco,3 cuotas,Desgastado,Con indicador,Día siguiente,App,2.699
117,1752,3,0,Amarillo,3 cuotas,Desgastado,Sin indicador,Express,Call Center,2.699
117,1753,1,0,Naranja,3 cuotas,Impecable,Con indicador,Día siguiente,Call Center,2.609
117,1753,2,0,Naranja,3 cuotas,Impecable,Sin indicador,Express,Web,2.789
117,1753,3,1,Amarillo,3 cuotas,Desgastado,Con indicador,Express,App,2.699
117,1754,1,0,Amarillo,Contado,Desgastado,Sin indicador,Día siguiente,Call Center,2.699
117,1754,2,1,Amarillo,3 cuotas,Impecable,Con indicador,Express,Web,2.609
117,1754,3,0,Amarillo,Contado,Desgastado,Con indicador,Día siguiente,Web,2.789
117,1755,1,0,Blanco,Contado,Impecable,Sin indicador,Día siguiente,Web,2.699
117,1755,2,1,Blanco,Contado,Desgastado,Sin indicador,Normal,Call Center,2.609
117,1755,3,0,Naranja,Contado,Desgastado,Sin indicador,Día siguiente,Call Center,2.609
118,1756,1,0,Naranja,3 cuotas,Impecable,Sin indicador,Express,Call Center,2.699
118,1756,2,0,Amarillo,3 cuotas,Impecable,Con indicador,Express,App,2.699
118,1756,3,1,Naranja,3 cuotas,Desgastado,Con indicador,Express,Web,2.699
118,1757,1,0,Naranja,3 cuotas,Desgastado,Sin indicador,Express,Call Center,2.609
118,1757,2,0,Amarillo,3 cuotas,Desgastado,Con indicador,Express,App,2.609
118,1757,3,1,Naranja,Contado,Impecable,Con indicador,Día siguiente,Web,2.789
118,1758,1,1,Naranja,Contado,Desgastado,Sin indicador,Día siguiente,Call Center,2.609
118,1758,2,0,Amarillo,Contado,Desgastado,Sin indicador,Express,Web,2.609
118,1758,3,0,Blanco,Contado,Desgastado,Con indicador,Día siguiente,Web,2.789
118,1759,1,0,Amarillo,3 cuotas,Desgastado,Sin indicador,Normal,App,2.609
118,1759,2,0,Amarillo,Contado,Desgastado,Sin indicador,Día siguiente,Web,2.609
118,1759,3,1,Naranja,3 cuotas,Impecable,Con indicador,Normal,App,2.609
118,1760,1,0,Blanco,Contado,Impecable,Con indicador,Express,Call Center,2.609
118,1760,2,0,Blanco,3 cuotas,Desgastado,Sin indicador,Día siguiente,Call Center,2.789
118,1760,3,1,Naranja,3 cuotas,Impecable,Con indicador,Normal,Call Center,2.699
118,1761,1,1,Blanco,Contado,Desgastado,Sin indicador,Normal,Call Center,2.789
118,1761,2,0,Amarillo,3 cuotas,Desgastado,Con indicador,Día siguiente,App,2.609
118,1761,3,0,Amarillo,Contado,Desgastado,Con indicador,Express,Call Center,2.609
118,1762,1,0,Naranja,Contado,Impecable,Con indicador,Normal,Web,2.789
118,1762,2,0,Naranja,Contado,Desgastado,Sin indicador,Normal,Call Center,2.609
118,1762,3,1,Naranja,Contado,Impecable,Sin indicador,Normal,Web,2.609
118,1763,1,0,Amarillo,Contado,Desgastado,Sin indicador,Express,Call Center,2.789
118,1763,2,0,Blanco,3 cuotas,Impecable,Sin indicador,Día siguiente,Web,2.609
118,1763,3,1,Naranja,Contado,Impecable,Con indicador,Express,Web,2.699
118,1764,1,0,Naranja,3 cuotas,Desgastado,Sin indicador,Día siguiente,Web,2.699
118,1764,2,1,Naranja,Contado,Desgastado,Con indicador,Día siguiente,Call Center,2.699
118,1764,3,0,Amarillo,Contado,Desgastado,Sin indicador,Día siguiente,App,2.789
